2018-05-07	2018-05-17	0.08955024369
2018-05-07	2018-05-16	0.2654508752
2018-05-07	2018-05-10	0.1346194951
2018-05-07	2018-05-30	0.1418938081
2018-05-07	2018-05-29	0.1092496219
2018-05-07	2018-05-08	0.1223807298
2018-05-07	2018-05-09	0.1841481748
2018-05-07	2018-06-07	0.1858209445
2018-05-07	2018-06-11	0.1746726304
2018-05-07	2018-06-05	0.1519449567
2018-05-07	2018-06-04	0.1298075091
2018-05-07	2018-05-22	0.1342827037
2018-05-07	2018-05-23	0.1502193587
2018-05-07	2018-05-24	0.258183022
2018-05-07	2018-05-31	0.196668739
2018-05-07	2018-06-08	0.161659639
2018-05-08	2018-05-09	0.1520741642
2018-05-08	2018-06-07	0.2168490987
2018-05-08	2018-06-11	0.2126880786
2018-05-08	2018-06-05	0.2174887115
2018-05-08	2018-06-04	0.1490324733
2018-05-08	2018-05-22	0.138251929
2018-05-08	2018-05-23	0.1798526347
2018-05-08	2018-05-24	0.2547160655
2018-05-08	2018-05-31	0.1830225359
2018-05-08	2018-06-08	0.2062269871
2018-05-09	2018-06-07	0.2307220848
2018-05-09	2018-06-11	0.2840970276
2018-05-09	2018-06-05	0.1800358904
2018-05-09	2018-06-04	0.1385880385
2018-05-09	2018-05-22	0.09767801357
2018-05-09	2018-05-23	0.09276250806
2018-05-09	2018-05-24	0.2721530474
2018-05-09	2018-05-31	0.1553767224
2018-05-09	2018-06-08	0.2639483679
2018-05-10	2018-05-30	0.09867172979
2018-05-10	2018-05-29	0.1359278541
2018-05-10	2018-05-08	0.163628238
2018-05-10	2018-05-09	0.1495990391
2018-05-10	2018-06-07	0.2562504481
2018-05-10	2018-06-11	0.276031691
2018-05-10	2018-06-05	0.1962865912
2018-05-10	2018-06-04	0.1823371544
2018-05-10	2018-05-22	0.1133116822
2018-05-10	2018-05-23	0.09481647083
2018-05-10	2018-05-24	0.3102031859
2018-05-10	2018-05-31	0.2055826108
2018-05-10	2018-06-08	0.2372454348
2018-05-15	2018-05-07	0.1491249681
2018-05-15	2018-05-17	0.1114536174
2018-05-15	2018-05-16	0.2271718428
2018-05-15	2018-05-10	0.08820853095
2018-05-15	2018-05-30	0.09840985567
2018-05-15	2018-05-29	0.1138872196
2018-05-15	2018-05-08	0.1455023319
2018-05-15	2018-05-09	0.1281782709
2018-05-15	2018-06-07	0.2471039084
2018-05-15	2018-06-11	0.250800511
2018-05-15	2018-06-05	0.1972048937
2018-05-15	2018-06-04	0.1499311639
2018-05-15	2018-05-22	0.08279721914
2018-05-15	2018-05-23	0.09387270002
2018-05-15	2018-05-24	0.2759812431
2018-05-15	2018-05-31	0.1492868603
2018-05-15	2018-06-08	0.2023848548
2018-05-16	2018-05-10	0.2462732053
2018-05-16	2018-05-30	0.2875617117
2018-05-16	2018-05-29	0.2620716848
2018-05-16	2018-05-08	0.2304303583
2018-05-16	2018-05-09	0.2395354848
2018-05-16	2018-06-07	0.2487038297
2018-05-16	2018-06-11	0.3257779588
2018-05-16	2018-06-05	0.2644254673
2018-05-16	2018-06-04	0.259038864
2018-05-16	2018-05-22	0.2080671686
2018-05-16	2018-05-23	0.255662832
2018-05-16	2018-05-24	0.3123011045
2018-05-16	2018-05-31	0.3017875125
2018-05-16	2018-06-08	0.2863033438
2018-05-17	2018-05-16	0.2441512606
2018-05-17	2018-05-10	0.1091592305
2018-05-17	2018-05-30	0.125550269
2018-05-17	2018-05-29	0.101202781
2018-05-17	2018-05-08	0.1448754911
2018-05-17	2018-05-09	0.1544610258
2018-05-17	2018-06-07	0.157581099
2018-05-17	2018-06-11	0.1636209012
2018-05-17	2018-06-05	0.142666663
2018-05-17	2018-06-04	0.1063316174
2018-05-17	2018-05-22	0.0896304787
2018-05-17	2018-05-23	0.1255531734
2018-05-17	2018-05-24	0.2366137195
2018-05-17	2018-05-31	0.1312223601
2018-05-17	2018-06-08	0.1365961459
2018-05-22	2018-05-23	0.07106292392
2018-05-22	2018-05-24	0.2292984685
2018-05-22	2018-05-31	0.128105711
2018-05-22	2018-06-08	0.1998450986
2018-05-23	2018-05-24	0.2486272028
2018-05-23	2018-05-31	0.1191690072
2018-05-23	2018-06-08	0.2422415024
2018-05-24	2018-05-31	0.2229233786
2018-05-24	2018-06-08	0.1949744545
2018-05-29	2018-05-08	0.1806309122
2018-05-29	2018-05-09	0.1972144643
2018-05-29	2018-06-07	0.1682668344
2018-05-29	2018-06-11	0.1621604159
2018-05-29	2018-06-05	0.1712543689
2018-05-29	2018-06-04	0.1261280934
2018-05-29	2018-05-22	0.1317153472
2018-05-29	2018-05-23	0.157078434
2018-05-29	2018-05-24	0.2592295915
2018-05-29	2018-05-31	0.1640705591
2018-05-29	2018-06-08	0.1299575997
2018-05-30	2018-05-29	0.114747168
2018-05-30	2018-05-08	0.1952159687
2018-05-30	2018-05-09	0.1599345166
2018-05-30	2018-06-07	0.2345393495
2018-05-30	2018-06-11	0.2430356514
2018-05-30	2018-06-05	0.1926486304
2018-05-30	2018-06-04	0.1657281572
2018-05-30	2018-05-22	0.1014441049
2018-05-30	2018-05-23	0.1103063416
2018-05-30	2018-05-24	0.3044219793
2018-05-30	2018-05-31	0.1627668332
2018-05-30	2018-06-08	0.2439725047
2018-05-31	2018-06-08	0.2050684999
2018-06-04	2018-05-22	0.1210359161
2018-06-04	2018-05-23	0.1462002651
2018-06-04	2018-05-24	0.1810769708
2018-06-04	2018-05-31	0.1138123211
2018-06-04	2018-06-08	0.133232703
2018-06-05	2018-06-04	0.1364765502
2018-06-05	2018-05-22	0.130915778
2018-06-05	2018-05-23	0.144900301
2018-06-05	2018-05-24	0.1583329548
2018-06-05	2018-05-31	0.166775479
2018-06-05	2018-06-08	0.1577044552
2018-06-07	2018-06-11	0.1384451655
2018-06-07	2018-06-05	0.1133545023
2018-06-07	2018-06-04	0.1279191377
2018-06-07	2018-05-22	0.1650929578
2018-06-07	2018-05-23	0.2072192376
2018-06-07	2018-05-24	0.1629254073
2018-06-07	2018-05-31	0.1778853525
2018-06-07	2018-06-08	0.1393374052
2018-06-11	2018-06-05	0.169845513
2018-06-11	2018-06-04	0.1415131317
2018-06-11	2018-05-22	0.2103022694
2018-06-11	2018-05-23	0.2456589196
2018-06-11	2018-05-24	0.152727055
2018-06-11	2018-05-31	0.1642145462
2018-06-11	2018-06-08	0.1317806514